source_file,video_id,possession_id,home_team,away_team,event_id,event_label,player,raw_result,caption,raw_start_sec,raw_end_sec,raw_duration_sec,effective_start_sec,effective_end_sec,effective_duration_sec,is_shot,shot_type,shot_outcome
199_away_team(red)_attack_befouled.json,20221110_NOP_POR,poss_199_away_team(red)_attack_befouled,NOP,POR,ev_1,Dribble,Justise Winslow,success,Justise Winslow dribbles the ball.,0.0,5.3,5.3,0.0,5.3,5.3,0,,
199_away_team(red)_attack_befouled.json,20221110_NOP_POR,poss_199_away_team(red)_attack_befouled,NOP,POR,ev_2,PassBall,Justise Winslow,success,Justise Winslow makes a pass.,5.3,6.0,0.7,5.3,6.0,0.7,0,,
199_away_team(red)_attack_befouled.json,20221110_NOP_POR,poss_199_away_team(red)_attack_befouled,NOP,POR,ev_3,Dribble,Trendon Watford,success,Trendon Watford dribbles the ball.,6.0,7.4,1.4,6.0,7.4,1.4,0,,
199_away_team(red)_attack_befouled.json,20221110_NOP_POR,poss_199_away_team(red)_attack_befouled,NOP,POR,ev_4,HandOff,Trendon Watford,success,Trendon Watford hands off the ball.,7.4,8.0,0.6,7.4,8.0,0.6,0,,
199_away_team(red)_attack_befouled.json,20221110_NOP_POR,poss_199_away_team(red)_attack_befouled,NOP,POR,ev_5,Dribble,Nassir Little,success,Nassir Little dribbles the ball.,8.0,9.2,1.2,8.0,9.2,1.2,0,,
199_away_team(red)_attack_befouled.json,20221110_NOP_POR,poss_199_away_team(red)_attack_befouled,NOP,POR,ev_6,PassBall,Nassir Little,success,Nassir Little makes a pass.,9.2,9.4,0.2,9.2,9.4,0.2,0,,
199_away_team(red)_attack_befouled.json,20221110_NOP_POR,poss_199_away_team(red)_attack_befouled,NOP,POR,ev_7,Dribble,Justise Winslow,success,Justise Winslow dribbles the ball.,9.4,12.5,3.1,9.4,12.5,3.1,0,,
199_away_team(red)_attack_befouled.json,20221110_NOP_POR,poss_199_away_team(red)_attack_befouled,NOP,POR,ev_8,PassBall,Justise Winslow,success,Justise Winslow makes a pass.,12.5,13.2,0.7,12.5,13.2,0.7,0,,
199_away_team(red)_attack_befouled.json,20221110_NOP_POR,poss_199_away_team(red)_attack_befouled,NOP,POR,ev_9,Hold,Nassir Little,success,Nassir Little holds the ball.,13.2,15.3,2.1,13.2,15.3,2.1,0,,
199_away_team(red)_attack_befouled.json,20221110_NOP_POR,poss_199_away_team(red)_attack_befouled,NOP,POR,ev_10,Dribble,Nassir Little,success,Nassir Little dribbles the ball.,15.3,16.1,0.8,15.3,16.1,0.8,0,,
199_away_team(red)_attack_befouled.json,20221110_NOP_POR,poss_199_away_team(red)_attack_befouled,NOP,POR,ev_11,2ptShot,Nassir Little,missed,Nassir Little misses 2-pt jump shot.,16.1,18.1,2.0,16.1,18.1,2.0,1,2ptShot,MISSED
199_away_team(red)_attack_befouled.json,20221110_NOP_POR,poss_199_away_team(red)_attack_befouled,NOP,POR,ev_12,OffensiveRebound,Drew Eubanks,success,Drew Eubanks gets the offensive rebound.,18.1,19.5,1.4,18.1,19.5,1.4,0,,
199_away_team(red)_attack_befouled.json,20221110_NOP_POR,poss_199_away_team(red)_attack_befouled,NOP,POR,ev_13,PassBall,Drew Eubanks,success,Drew Eubanks makes a pass.,19.5,22.0,2.5,19.5,22.0,2.5,0,,
199_away_team(red)_attack_befouled.json,20221110_NOP_POR,poss_199_away_team(red)_attack_befouled,NOP,POR,ev_14,Layup,Nassir Little,fouled,Nassir Little is fouled on a layup attempt.,22.0,23.3,1.3,22.0,23.3,1.3,1,Layup,FOUL
19_away_team(red)_attack_successed_3pt.json,20221110_NOP_POR,poss_19_away_team(red)_attack_successed_3pt,NOP,POR,ev_1,Dribble,Anfernee Simons,success,Anfernee Simons dribbles the ball.,0.0,5.3,5.3,0.0,5.3,5.3,0,,
19_away_team(red)_attack_successed_3pt.json,20221110_NOP_POR,poss_19_away_team(red)_attack_successed_3pt,NOP,POR,ev_2,HandOff,Anfernee Simons,success,Anfernee Simons hands off the ball.,5.3,5.5,0.2,5.3,5.5,0.2,0,,
19_away_team(red)_attack_successed_3pt.json,20221110_NOP_POR,poss_19_away_team(red)_attack_successed_3pt,NOP,POR,ev_3,Dribble,Jerami Grant,success,Jerami Grant dribbles the ball.,5.5,8.4,2.9,5.5,8.4,2.9,0,,
19_away_team(red)_attack_successed_3pt.json,20221110_NOP_POR,poss_19_away_team(red)_attack_successed_3pt,NOP,POR,ev_4,PassBall,Jerami Grant,success,Jerami Grant makes a pass.,8.4,9.2,0.8,8.4,9.2,0.8,0,,
19_away_team(red)_attack_successed_3pt.json,20221110_NOP_POR,poss_19_away_team(red)_attack_successed_3pt,NOP,POR,ev_5,PassBall,Anfernee Simons,success,Anfernee Simons makes a pass.,9.2,10.1,0.9,9.2,10.1,0.9,0,,
19_away_team(red)_attack_successed_3pt.json,20221110_NOP_POR,poss_19_away_team(red)_attack_successed_3pt,NOP,POR,ev_6,3ptShot,Kevin Knox,made,Kevin Knox makes 3-pt jump shot.,10.1,12.1,2.0,10.1,12.1,2.0,1,3ptShot,MADE
1_home_team(white)_attack_befouled.json,20221110_NOP_POR,poss_1_home_team(white)_attack_befouled,NOP,POR,ev_1,Dribble,CJ McCollum,success,CJ McCollum dribbles the ball.,0.0,5.0,5.0,0.0,5.0,5.0,0,,
1_home_team(white)_attack_befouled.json,20221110_NOP_POR,poss_1_home_team(white)_attack_befouled,NOP,POR,ev_2,PassBall,CJ McCollum,success,CJ McCollum makes a pass.,5.0,5.3,0.3,5.0,5.3,0.3,0,,
1_home_team(white)_attack_befouled.json,20221110_NOP_POR,poss_1_home_team(white)_attack_befouled,NOP,POR,ev_3,Dribble,Brandon Ingram,success,Brandon Ingram dribbles the ball.,5.3,7.4,2.1,5.3,7.4,2.1,0,,
1_home_team(white)_attack_befouled.json,20221110_NOP_POR,poss_1_home_team(white)_attack_befouled,NOP,POR,ev_4,PassBall,Brandon Ingram,success,Brandon Ingram makes a pass.,7.4,9.1,1.7,7.4,9.1,1.7,0,,
1_home_team(white)_attack_befouled.json,20221110_NOP_POR,poss_1_home_team(white)_attack_befouled,NOP,POR,ev_5,Layup,Zion Williamson,fouled,Zion Williamson is fouled on a layup attempt.,9.1,11.0,1.9,9.1,11.0,1.9,1,Layup,FOUL
200_home_team(white)_attack_outside.json,20221110_NOP_POR,poss_200_home_team(white)_attack_outside,NOP,POR,ev_1,Dribble,CJ McCollum,success,CJ McCollum dribbles the ball.,0.0,6.1,6.1,0.0,6.1,6.1,0,,
200_home_team(white)_attack_outside.json,20221110_NOP_POR,poss_200_home_team(white)_attack_outside,NOP,POR,ev_2,PassBall,CJ McCollum,success,CJ McCollum makes a pass.,6.1,6.4,0.3,6.1,6.4,0.3,0,,
200_home_team(white)_attack_outside.json,20221110_NOP_POR,poss_200_home_team(white)_attack_outside,NOP,POR,ev_3,PassBall,Herbert Jones,success,Herbert Jones makes a pass.,6.4,7.5,1.1,6.4,7.5,1.1,0,,
200_home_team(white)_attack_outside.json,20221110_NOP_POR,poss_200_home_team(white)_attack_outside,NOP,POR,ev_4,Dribble,Zion Williamson,success,Zion Williamson dribbles the ball.,7.5,9.1,1.6,7.5,9.1,1.6,0,,
200_home_team(white)_attack_outside.json,20221110_NOP_POR,poss_200_home_team(white)_attack_outside,NOP,POR,ev_5,Layup,Zion Williamson,outside,Zion Williamson misses layup (out of bounds).,9.1,11.3,2.2,9.1,11.3,2.2,1,Layup,MISSED
201_home_team(white)_attack_outside.json,20221110_NOP_POR,poss_201_home_team(white)_attack_outside,NOP,POR,ev_1,InboundPass,CJ McCollum,outside,CJ McCollum turnover: inbound pass out of bounds.,0.0,2.3,2.3,0.0,2.3,2.3,0,,
202_home_team(white)_attack_befouled.json,20221110_NOP_POR,poss_202_home_team(white)_attack_befouled,NOP,POR,ev_1,InboundPass,CJ McCollum,success,CJ McCollum inbounds the ball.,0.0,4.0,4.0,0.0,4.0,4.0,0,,
202_home_team(white)_attack_befouled.json,20221110_NOP_POR,poss_202_home_team(white)_attack_befouled,NOP,POR,ev_2,Dribble,Zion Williamson,success,Zion Williamson dribbles the ball.,4.0,6.5,2.5,4.0,6.5,2.5,0,,
202_home_team(white)_attack_befouled.json,20221110_NOP_POR,poss_202_home_team(white)_attack_befouled,NOP,POR,ev_3,Layup,Zion Williamson,fouled,Zion Williamson is fouled on a layup attempt.,6.5,8.1,1.6,6.5,8.1,1.6,1,Layup,FOUL
203_home_team(white)_freethrow_successed.json,20221110_NOP_POR,poss_203_home_team(white)_freethrow_successed,NOP,POR,ev_1,FreeThrow,Zion Williamson,made,Zion Williamson makes free throw.,0.0,2.3,2.3,0.0,2.3,2.3,1,FreeThrow,MADE
204_away_team(red)_attack_befouled.json,20221110_NOP_POR,poss_204_away_team(red)_attack_befouled,NOP,POR,ev_1,InboundPass,Trendon Watford,success,Trendon Watford inbounds the ball.,0.0,2.0,2.0,0.0,2.0,2.0,0,,
204_away_team(red)_attack_befouled.json,20221110_NOP_POR,poss_204_away_team(red)_attack_befouled,NOP,POR,ev_2,PassBall,Jerami Grant,success,Jerami Grant makes a pass.,2.0,3.1,1.1,2.0,3.1,1.1,0,,
204_away_team(red)_attack_befouled.json,20221110_NOP_POR,poss_204_away_team(red)_attack_befouled,NOP,POR,ev_3,Dribble,Justise Winslow,success,Justise Winslow dribbles the ball.,3.1,10.5,7.4,3.1,10.5,7.4,0,,
204_away_team(red)_attack_befouled.json,20221110_NOP_POR,poss_204_away_team(red)_attack_befouled,NOP,POR,ev_4,PassBall,Justise Winslow,success,Justise Winslow makes a pass.,10.5,11.1,0.6,10.5,11.1,0.6,0,,
204_away_team(red)_attack_befouled.json,20221110_NOP_POR,poss_204_away_team(red)_attack_befouled,NOP,POR,ev_5,PassBall,Anfernee Simons,success,Anfernee Simons makes a pass.,11.1,12.5,1.4,11.1,12.5,1.4,0,,
204_away_team(red)_attack_befouled.json,20221110_NOP_POR,poss_204_away_team(red)_attack_befouled,NOP,POR,ev_6,Dribble,Justise Winslow,success,Justise Winslow dribbles the ball.,12.5,15.3,2.8,12.5,15.3,2.8,0,,
204_away_team(red)_attack_befouled.json,20221110_NOP_POR,poss_204_away_team(red)_attack_befouled,NOP,POR,ev_7,Layup,Justise Winslow,fouled,Justise Winslow is fouled on a layup attempt.,15.3,16.4,1.1,15.3,16.4,1.1,1,Layup,FOUL
205_away_team(red)_freethrow_successed.json,20221110_NOP_POR,poss_205_away_team(red)_freethrow_successed,NOP,POR,ev_1,FreeThrow,Justise Winslow,made,Justise Winslow makes free throw.,0.0,2.4,2.4,0.0,2.4,2.4,1,FreeThrow,MADE
206_home_team(white)_attack_befouled.json,20221110_NOP_POR,poss_206_home_team(white)_attack_befouled,NOP,POR,ev_1,Dribble,Zion Williamson,success,Zion Williamson dribbles the ball.,0.0,5.4,5.4,0.0,5.4,5.4,0,,
206_home_team(white)_attack_befouled.json,20221110_NOP_POR,poss_206_home_team(white)_attack_befouled,NOP,POR,ev_2,Layup,Zion Williamson,fouled,Zion Williamson is fouled on a layup attempt.,5.4,6.3,0.9,5.4,6.3,0.9,1,Layup,FOUL
207_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_207_away_team(red)_attack_successed_2pt,NOP,POR,ev_1,Dribble,Justise Winslow,success,Justise Winslow dribbles the ball.,0.0,4.0,4.0,0.0,4.0,4.0,0,,
207_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_207_away_team(red)_attack_successed_2pt,NOP,POR,ev_2,PassBall,Justise Winslow,success,Justise Winslow makes a pass.,4.0,4.3,0.3,4.0,4.3,0.3,0,,
207_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_207_away_team(red)_attack_successed_2pt,NOP,POR,ev_3,Hold,Trendon Watford,success,Trendon Watford holds the ball.,4.3,5.3,1.0,4.3,5.3,1.0,0,,
207_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_207_away_team(red)_attack_successed_2pt,NOP,POR,ev_4,HandOff,Trendon Watford,success,Trendon Watford hands off the ball.,5.3,6.1,0.8,5.3,6.1,0.8,0,,
207_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_207_away_team(red)_attack_successed_2pt,NOP,POR,ev_5,Dribble,Anfernee Simons,success,Anfernee Simons dribbles the ball.,6.1,7.3,1.2,6.1,7.3,1.2,0,,
207_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_207_away_team(red)_attack_successed_2pt,NOP,POR,ev_6,Hold,Anfernee Simons,success,Anfernee Simons holds the ball.,7.3,9.0,1.7,7.3,9.0,1.7,0,,
207_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_207_away_team(red)_attack_successed_2pt,NOP,POR,ev_7,PassBall,Anfernee Simons,success,Anfernee Simons makes a pass.,9.0,9.4,0.4,9.0,9.4,0.4,0,,
207_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_207_away_team(red)_attack_successed_2pt,NOP,POR,ev_8,Dribble,Jerami Grant,success,Jerami Grant dribbles the ball.,9.4,15.5,6.1,9.4,15.5,6.1,0,,
207_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_207_away_team(red)_attack_successed_2pt,NOP,POR,ev_9,Layup,Jerami Grant,made,Jerami Grant makes layup.,15.5,17.3,1.8,15.5,17.3,1.8,1,Layup,MADE
208_home_team(white)_attack_successed_2pt.json,20221110_NOP_POR,poss_208_home_team(white)_attack_successed_2pt,NOP,POR,ev_1,InboundPass,Herbert Jones,success,Herbert Jones inbounds the ball.,0.5,1.3,0.8,0.5,1.3,0.8,0,,
208_home_team(white)_attack_successed_2pt.json,20221110_NOP_POR,poss_208_home_team(white)_attack_successed_2pt,NOP,POR,ev_2,Dribble,Brandon Ingram,success,Brandon Ingram dribbles the ball.,1.3,11.1,9.8,1.3,11.1,9.8,0,,
208_home_team(white)_attack_successed_2pt.json,20221110_NOP_POR,poss_208_home_team(white)_attack_successed_2pt,NOP,POR,ev_3,2ptShot,Brandon Ingram,made,Brandon Ingram makes 2-pt jump shot.,11.1,13.0,1.9,11.1,13.0,1.9,1,2ptShot,MADE
209_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_209_away_team(red)_attack_successed_2pt,NOP,POR,ev_1,Dribble,Justise Winslow,success,Justise Winslow dribbles the ball.,0.0,4.5,4.5,0.0,4.5,4.5,0,,
209_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_209_away_team(red)_attack_successed_2pt,NOP,POR,ev_2,PassBall,Justise Winslow,success,Justise Winslow makes a pass.,4.5,5.2,0.7,4.5,5.2,0.7,0,,
209_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_209_away_team(red)_attack_successed_2pt,NOP,POR,ev_3,Hold,Anfernee Simons,success,Anfernee Simons holds the ball.,5.2,8.1,2.9,5.2,8.1,2.9,0,,
209_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_209_away_team(red)_attack_successed_2pt,NOP,POR,ev_4,Dribble,Anfernee Simons,success,Anfernee Simons dribbles the ball.,8.1,10.0,1.9,8.1,10.0,1.9,0,,
209_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_209_away_team(red)_attack_successed_2pt,NOP,POR,ev_5,PassBall,Anfernee Simons,success,Anfernee Simons makes a pass.,10.0,10.4,0.4,10.0,10.4,0.4,0,,
209_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_209_away_team(red)_attack_successed_2pt,NOP,POR,ev_6,Dribble,Trendon Watford,success,Trendon Watford dribbles the ball.,10.4,11.2,0.8,10.4,11.2,0.8,0,,
209_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_209_away_team(red)_attack_successed_2pt,NOP,POR,ev_7,PassBall,Trendon Watford,success,Trendon Watford makes a pass.,11.2,12.0,0.8,11.2,12.0,0.8,0,,
209_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_209_away_team(red)_attack_successed_2pt,NOP,POR,ev_8,Dunk,Nassir Little,made,Nassir Little makes dunk.,12.0,13.0,1.0,12.0,13.0,1.0,1,Dunk,MADE
20_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_20_away_team(red)_attack_successed_2pt,NOP,POR,ev_1,Dribble,Zion Williamson,success,Zion Williamson dribbles the ball.,0.0,2.5,2.5,0.0,2.5,2.5,0,,
20_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_20_away_team(red)_attack_successed_2pt,NOP,POR,ev_2,PassBall,Zion Williamson,success,Zion Williamson makes a pass.,2.5,3.2,0.7,2.5,3.2,0.7,0,,
20_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_20_away_team(red)_attack_successed_2pt,NOP,POR,ev_3,PassBall,Herbert Jones,success,Herbert Jones makes a pass.,3.2,4.3,1.1,3.2,4.3,1.1,0,,
20_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_20_away_team(red)_attack_successed_2pt,NOP,POR,ev_4,PassBall,Jonas Valančiūnas,success,Jonas Valančiūnas makes a pass.,4.3,5.3,1.0,4.3,5.3,1.0,0,,
20_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_20_away_team(red)_attack_successed_2pt,NOP,POR,ev_5,Dribble,Brandon Ingram,success,Brandon Ingram dribbles the ball.,5.3,7.0,1.7,5.3,7.0,1.7,0,,
20_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_20_away_team(red)_attack_successed_2pt,NOP,POR,ev_6,PassBall,Brandon Ingram,success,Brandon Ingram makes a pass.,7.0,7.3,0.3,7.0,7.3,0.3,0,,
20_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_20_away_team(red)_attack_successed_2pt,NOP,POR,ev_7,PassBall,Jonas Valančiūnas,success,Jonas Valančiūnas makes a pass.,7.3,8.5,1.2,7.3,8.5,1.2,0,,
20_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_20_away_team(red)_attack_successed_2pt,NOP,POR,ev_8,Dunk,Zion Williamson,made,Zion Williamson makes dunk.,8.5,9.3,0.8,8.5,9.3,0.8,1,Dunk,MADE
210_home_team(white)_attack_befouled.json,20221110_NOP_POR,poss_210_home_team(white)_attack_befouled,NOP,POR,ev_1,Dribble,Brandon Ingram,success,Brandon Ingram dribbles the ball.,0.0,5.1,5.1,0.0,5.1,5.1,0,,
210_home_team(white)_attack_befouled.json,20221110_NOP_POR,poss_210_home_team(white)_attack_befouled,NOP,POR,ev_2,PassBall,Brandon Ingram,success,Brandon Ingram makes a pass.,5.1,5.5,0.4,5.1,5.5,0.4,0,,
210_home_team(white)_attack_befouled.json,20221110_NOP_POR,poss_210_home_team(white)_attack_befouled,NOP,POR,ev_3,Dribble,Zion Williamson,success,Zion Williamson dribbles the ball.,5.5,7.3,1.8,5.5,7.3,1.8,0,,
210_home_team(white)_attack_befouled.json,20221110_NOP_POR,poss_210_home_team(white)_attack_befouled,NOP,POR,ev_4,Layup,Zion Williamson,fouled,Zion Williamson is fouled on a layup attempt.,7.3,9.1,1.8,7.3,9.1,1.8,1,Layup,FOUL
211_home_team(white)_freethrow_successed.json,20221110_NOP_POR,poss_211_home_team(white)_freethrow_successed,NOP,POR,ev_1,FreeThrow,Zion Williamson,made,Zion Williamson makes free throw.,0.0,2.5,2.5,0.0,2.5,2.5,1,FreeThrow,MADE
212_home_team(white)_freethrow_successed.json,20221110_NOP_POR,poss_212_home_team(white)_freethrow_successed,NOP,POR,ev_1,FreeThrow,Zion Williamson,made,Zion Williamson makes free throw.,0.0,3.4,3.4,0.0,3.4,3.4,1,FreeThrow,MADE
213_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_213_away_team(red)_attack_successed_2pt,NOP,POR,ev_1,InboundPass,Trendon Watford,success,Trendon Watford inbounds the ball.,0.0,0.5,0.5,0.0,0.5,0.5,0,,
213_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_213_away_team(red)_attack_successed_2pt,NOP,POR,ev_2,Dribble,Justise Winslow,success,Justise Winslow dribbles the ball.,0.5,10.2,9.7,0.5,10.2,9.7,0,,
213_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_213_away_team(red)_attack_successed_2pt,NOP,POR,ev_3,PassBall,Justise Winslow,success,Justise Winslow makes a pass.,10.2,11.0,0.8,10.2,11.0,0.8,0,,
213_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_213_away_team(red)_attack_successed_2pt,NOP,POR,ev_4,Hold,Trendon Watford,success,Trendon Watford holds the ball.,11.0,14.3,3.3,11.0,14.3,3.3,0,,
213_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_213_away_team(red)_attack_successed_2pt,NOP,POR,ev_5,PassBall,Trendon Watford,success,Trendon Watford makes a pass.,14.3,15.0,0.7,14.3,15.0,0.7,0,,
213_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_213_away_team(red)_attack_successed_2pt,NOP,POR,ev_6,Dribble,Jerami Grant,success,Jerami Grant dribbles the ball.,15.0,21.5,6.5,15.0,21.5,6.5,0,,
213_away_team(red)_attack_successed_2pt.json,20221110_NOP_POR,poss_213_away_team(red)_attack_successed_2pt,NOP,POR,ev_7,Dunk,Jerami Grant,made,Jerami Grant makes dunk.,21.5,23.2,1.7,21.5,23.2,1.7,1,Dunk,MADE
214_home_team(white)_attack_outside.json,20221110_NOP_POR,poss_214_home_team(white)_attack_outside,NOP,POR,ev_1,Dribble,CJ McCollum,success,CJ McCollum dribbles the ball.,0.0,6.5,6.5,0.0,6.5,6.5,0,,
214_home_team(white)_attack_outside.json,20221110_NOP_POR,poss_214_home_team(white)_attack_outside,NOP,POR,ev_2,PassBall,CJ McCollum,success,CJ McCollum makes a pass.,6.5,7.4,0.9,6.5,7.4,0.9,0,,
214_home_team(white)_attack_outside.json,20221110_NOP_POR,poss_214_home_team(white)_attack_outside,NOP,POR,ev_3,Dribble,Zion Williamson,success,Zion Williamson dribbles the ball.,7.4,10.4,3.0,7.4,10.4,3.0,0,,
214_home_team(white)_attack_outside.json,20221110_NOP_POR,poss_214_home_team(white)_attack_outside,NOP,POR,ev_4,PassBall,Zion Williamson,success,Zion Williamson makes a pass.,10.4,12.2,1.8,10.4,12.2,1.8,0,,
214_home_team(white)_attack_outside.json,20221110_NOP_POR,poss_214_home_team(white)_attack_outside,NOP,POR,ev_5,PassBall,Brandon Ingram,success,Brandon Ingram makes a pass.,12.2,13.3,1.1,12.2,13.3,1.1,0,,
214_home_team(white)_attack_outside.json,20221110_NOP_POR,poss_214_home_team(white)_attack_outside,NOP,POR,ev_6,Dribble,Herbert Jones,outside,Herbert Jones turnover: out of bounds lost ball.,13.3,14.0,0.7,13.3,14.0,0.7,0,,
215_away_team(red)_attack_successed_3pt.json,20221110_NOP_POR,poss_215_away_team(red)_attack_successed_3pt,NOP,POR,ev_1,Dribble,Justise Winslow,success,Justise Winslow dribbles the ball.,0.0,3.2,3.2,0.0,3.2,3.2,0,,
215_away_team(red)_attack_successed_3pt.json,20221110_NOP_POR,poss_215_away_team(red)_attack_successed_3pt,NOP,POR,ev_2,PassBall,Justise Winslow,success,Justise Winslow makes a pass.,3.2,3.5,0.3,3.2,3.5,0.3,0,,
215_away_team(red)_attack_successed_3pt.json,20221110_NOP_POR,poss_215_away_team(red)_attack_successed_3pt,NOP,POR,ev_3,Hold,Anfernee Simons,success,Anfernee Simons holds the ball.,3.5,7.1,3.6,3.5,7.1,3.6,0,,
215_away_team(red)_attack_successed_3pt.json,20221110_NOP_POR,poss_215_away_team(red)_attack_successed_3pt,NOP,POR,ev_4,Dribble,Anfernee Simons,success,Anfernee Simons dribbles the ball.,7.1,12.4,5.3,7.1,12.4,5.3,0,,
215_away_team(red)_attack_successed_3pt.json,20221110_NOP_POR,poss_215_away_team(red)_attack_successed_3pt,NOP,POR,ev_5,PassBall,Anfernee Simons,success,Anfernee Simons makes a pass.,12.4,13.4,1.0,12.4,13.4,1.0,0,,
215_away_team(red)_attack_successed_3pt.json,20221110_NOP_POR,poss_215_away_team(red)_attack_successed_3pt,NOP,POR,ev_6,PassBall,Trendon Watford,success,Trendon Watford makes a pass.,13.4,15.2,1.8,13.4,15.2,1.8,0,,
215_away_team(red)_attack_successed_3pt.json,20221110_NOP_POR,poss_215_away_team(red)_attack_successed_3pt,NOP,POR,ev_7,3ptShot,Jerami Grant,made,Jerami Grant makes 3-pt jump shot.,15.2,17.3,2.1,15.2,17.3,2.1,1,3ptShot,MADE
216_home_team(white)_attack_befouled.json,20221110_NOP_POR,poss_216_home_team(white)_attack_befouled,NOP,POR,ev_1,PassBall,Trey Murphy III,success,Trey Murphy III makes a pass.,0.0,1.0,1.0,0.0,1.0,1.0,0,,
216_home_team(white)_attack_befouled.json,20221110_NOP_POR,poss_216_home_team(white)_attack_befouled,NOP,POR,ev_2,Dribble,Brandon Ingram,success,Brandon Ingram dribbles the ball.,1.0,4.0,3.0,1.0,4.0,3.0,0,,
216_home_team(white)_attack_befouled.json,20221110_NOP_POR,poss_216_home_team(white)_attack_befouled,NOP,POR,ev_3,PassBall,Brandon Ingram,success,Brandon Ingram makes a pass.,4.0,5.0,1.0,4.0,5.0,1.0,0,,
216_home_team(white)_attack_befouled.json,20221110_NOP_POR,poss_216_home_team(white)_attack_befouled,NOP,POR,ev_4,PassBall,CJ McCollum,success,CJ McCollum makes a pass.,5.0,6.1,1.1,5.0,6.1,1.1,0,,
216_home_team(white)_attack_befouled.json,20221110_NOP_POR,poss_216_home_team(white)_attack_befouled,NOP,POR,ev_5,Layup,Zion Williamson,missed,Zion Williamson misses layup.,6.1,7.2,1.1,6.1,7.2,1.1,1,Layup,MISSED
216_home_team(white)_attack_befouled.json,20221110_NOP_POR,poss_216_home_team(white)_attack_befouled,NOP,POR,ev_6,OffensiveRebound,Zion Williamson,fouled,Zion Williamson is fouled on an offensive rebound.,7.2,10.0,2.8,7.2,10.0,2.8,0,,
217_home_team(white)_freethrow_failed.json,20221110_NOP_POR,poss_217_home_team(white)_freethrow_failed,NOP,POR,ev_1,FreeThrow,Zion Williamson,missed,Zion Williamson misses free throw.,0.0,3.4,3.4,0.0,3.4,3.4,1,FreeThrow,MISSED
218_away_team(red)_attack_foul.json,20221110_NOP_POR,poss_218_away_team(red)_attack_foul,NOP,POR,ev_1,InboundPass,Trendon Watford,success,Trendon Watford inbounds the ball.,0.0,1.2,1.2,0.0,1.2,1.2,0,,
218_away_team(red)_attack_foul.json,20221110_NOP_POR,poss_218_away_team(red)_attack_foul,NOP,POR,ev_2,Dribble,Justise Winslow,success,Justise Winslow dribbles the ball.,1.2,7.0,5.8,1.2,7.0,5.8,0,,
218_away_team(red)_attack_foul.json,20221110_NOP_POR,poss_218_away_team(red)_attack_foul,NOP,POR,ev_3,PassBall,Justise Winslow,success,Justise Winslow makes a pass.,7.0,7.4,0.4,7.0,7.4,0.4,0,,
218_away_team(red)_attack_foul.json,20221110_NOP_POR,poss_218_away_team(red)_attack_foul,NOP,POR,ev_4,Hold,Anfernee Simons,success,Anfernee Simons holds the ball.,7.4,9.5,2.1,7.4,9.5,2.1,0,,
218_away_team(red)_attack_foul.json,20221110_NOP_POR,poss_218_away_team(red)_attack_foul,NOP,POR,ev_5,Dribble,Anfernee Simons,success,Anfernee Simons dribbles the ball.,9.5,12.0,2.5,9.5,12.0,2.5,0,,
218_away_team(red)_attack_foul.json,20221110_NOP_POR,poss_218_away_team(red)_attack_foul,NOP,POR,ev_6,PassBall,Anfernee Simons,success,Anfernee Simons makes a pass.,12.0,12.3,0.3,12.0,12.3,0.3,0,,
